,time,tz,alert,dmin,sources,mmi,net,tipe,url,id,ids,code,rms,detail,cdi,mag,updated,gap,mag_type,types,nst,sig,felt,place,status,tsunami
293,1642642639590,,,5.049,",us,",,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gde3,us7000gde3,",us7000gde3,",7000gde3,0.81,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gde3&format=geojson,3.7,4.6,1642665721737,58,mb,",dyfi,origin,phase-data,",,329,9.0,"92 km ESE of Qom, Iran",reviewed,0
294,1642642534740,,,0.07459,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917639,ci39917639,",ci39917639,",39917639,0.17,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917639&format=geojson,,1.02,1642698107956,50,ml,",nearby-cities,origin,phase-data,scitech-link,",53.0,16,,"7km S of Borrego Springs, CA",reviewed,0
295,1642642404170,,,0.01168,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917647,ci39917647,",ci39917647,",39917647,0.06,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917647&format=geojson,,0.48,1642695762717,101,ml,",nearby-cities,origin,phase-data,scitech-link,",12.0,4,,"22km E of Little Lake, CA",reviewed,0
296,1642641766914,,,0.06,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832088,nn00832088,",nn00832088,",00832088,0.1131,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832088&format=geojson,,-0.3,1642716965500,257.32,ml,",origin,phase-data,",9.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
297,1642641598755,,,,",us,ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x3gkmc,ak022x3gkmc,",us7000gde1,ak022x3gkmc,",022x3gkmc,0.42,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x3gkmc&format=geojson,,2.7,1642655792040,,ml,",origin,phase-data,",,112,,"53 km WNW of Karluk, Alaska",automatic,0
298,1642641572974,,,0.062,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832086,nn00832086,",nn00832086,",00832086,0.0976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832086&format=geojson,,-0.2,1642716591409,257.03,ml,",origin,phase-data,",9.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
299,1642641204190,,,0.01707,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478207,uu60478207,",uu60478207,",60478207,0.1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478207&format=geojson,,1.86,1642695762220,198,md,",origin,phase-data,",6.0,53,,"16 km SSE of Sunnyside, Utah",reviewed,0
300,1642640931100,,,0.01135,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680816,nc73680816,",nc73680816,",73680816,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680816&format=geojson,,0.36,1642641030257,115,md,",nearby-cities,origin,phase-data,",7.0,2,,"8km NW of The Geysers, CA",automatic,0
301,1642640888670,,,0.02618,",us,se,",,se,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/se60143343,se60143343,",us7000gddz,se60143343,",60143343,0.21,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60143343&format=geojson,3.1,1.91,1642722247624,97,md,",dyfi,origin,phase-data,",9.0,82,84.0,"7 km ESE of Elgin, South Carolina",reviewed,0
302,1642640701910,,,0.03252,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37380452,ci37380452,",ci37380452,",37380452,0.08,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37380452&format=geojson,,0.23,1642697585231,75,ml,",nearby-cities,origin,phase-data,scitech-link,",8.0,1,,"13km NE of Little Lake, CA",reviewed,0
303,1642640678310,,,0.1155,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917631,ci39917631,",ci39917631,",39917631,0.1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917631&format=geojson,,0.68,1642697127854,101,ml,",nearby-cities,origin,phase-data,scitech-link,",15.0,7,,"12km SW of Searles Valley, CA",reviewed,0
304,1642640641330,,,0.03214,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478202,uu60478202,",uu60478202,",60478202,0.18,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478202&format=geojson,,1.55,1642695667230,204,ml,",origin,phase-data,",9.0,37,,"17 km SSE of Sunnyside, Utah",reviewed,0
305,1642640286670,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72000378,hv72000378,",hv72000378,",72000378,0.1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72000378&format=geojson,,0.72,1642663116010,55,md,",origin,phase-data,",15.0,8,,"25 km NNW of P?hala, Hawaii",reviewed,0
306,1642640276410,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72000373,hv72000373,",hv72000373,",72000373,0.11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72000373&format=geojson,,0.57,1642660376390,70,md,",origin,phase-data,",18.0,5,,"26 km NNW of P?hala, Hawaii",reviewed,0
307,1642640243810,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72000348,hv72000348,",hv72000348,",72000348,0.1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72000348&format=geojson,,1,1642648721280,132,md,",origin,phase-data,",18.0,15,,"25 km NW of P?hala, Hawaii",reviewed,0
308,1642639598570,,,0.05717,",se,",,se,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/se60143443,se60143443,",se60143443,",60143443,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60143443&format=geojson,,2.05,1642688568690,77,md,",origin,phase-data,",14.0,65,,"5 km E of Riceville, Tennessee",reviewed,0
309,1642639492220,,,0.00104,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680811,nc73680811,",nc73680811,",73680811,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680811&format=geojson,,0.34,1642639589679,112,md,",nearby-cities,origin,phase-data,",7.0,2,,"5km NW of The Geysers, CA",automatic,0
310,1642639474850,,,0.01109,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680806,nc73680806,",nc73680806,",73680806,0.03,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680806&format=geojson,,1.16,1642641433965,40,md,",nearby-cities,origin,phase-data,scitech-link,",22.0,21,,"6km W of Cobb, CA",automatic,0
311,1642639412269,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x308c0,ak022x308c0,",ak022x308c0,",022x308c0,0.56,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x308c0&format=geojson,,1.9,1642640128450,,ml,",origin,",,56,,"16 km W of Denali Park, Alaska",automatic,0
312,1642639338920,,,0.01197,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680801,nc73680801,",nc73680801,",73680801,0.03,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680801&format=geojson,,0.97,1642639434785,57,md,",nearby-cities,origin,phase-data,",20.0,14,,"6km W of Cobb, CA",automatic,0
313,1642639111780,,,0.1233,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917623,ci39917623,",ci39917623,",39917623,0.25,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917623&format=geojson,,0.63,1642695636700,101,ml,",nearby-cities,origin,phase-data,scitech-link,",14.0,6,,"12km SW of Searles Valley, CA",reviewed,0
314,1642639024740,,,0.009293,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680796,nc73680796,",nc73680796,",73680796,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680796&format=geojson,,0.53,1642639119699,74,md,",nearby-cities,origin,phase-data,",13.0,4,,"6km NW of The Geysers, CA",automatic,0
315,1642639011279,,,,",ak,",,ak,explosion,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x2yrkv,ak022x2yrkv,",ak022x2yrkv,",022x2yrkv,1.36,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x2yrkv&format=geojson,,1.9,1642642302842,,ml,",origin,",,56,,"15 km E of Ferry, Alaska",automatic,0
316,1642638810130,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882007,hv72882007,",hv72882007,",72882007,0.119999997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882007&format=geojson,,2.17000008,1642638995260,76,md,",origin,phase-data,",32.0,72,,"2 km SSW of P?hala, Hawaii",automatic,0
317,1642638392940,,,0.01904,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478197,uu60478197,",uu60478197,",60478197,0.11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478197&format=geojson,,0.58,1642688666820,73,md,",origin,phase-data,",11.0,5,,"52 km SSE of Mammoth, Wyoming",reviewed,0
318,1642638272962,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x2w5m0,ak022x2w5m0,",ak022x2w5m0,",022x2w5m0,0.8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x2w5m0&format=geojson,,1.7,1642638584256,,ml,",origin,",,44,,"45 km SW of Cantwell, Alaska",automatic,0
319,1642638263910,,,0.1009,",ci,",,ci,quarry blast,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917599,ci39917599,",ci39917599,",39917599,0.16,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917599&format=geojson,,1.65,1642700839243,87,ml,",nearby-cities,origin,phase-data,scitech-link,",26.0,42,,"4km NNW of Boron, CA",reviewed,0
320,1642638084610,,,0.006663,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680791,nc73680791,",nc73680791,",73680791,0.01,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680791&format=geojson,,0.71,1642638180349,80,md,",nearby-cities,origin,phase-data,",8.0,8,,"3km ESE of The Geysers, CA",automatic,0
321,1642638014840,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72881997,hv72881997,",hv72881997,",72881997,0.119999997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72881997&format=geojson,,1.87,1642638206000,101,md,",origin,phase-data,",36.0,54,,"1 km SE of P?hala, Hawaii",automatic,0
322,1642637399274,,,0.053,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832084,nn00832084,",nn00832084,",00832084,0.0798,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832084&format=geojson,,-0.2,1642716029219,255.96,ml,",origin,phase-data,",7.0,0,,"32 km WNW of Indian Springs, Nevada",reviewed,0
323,1642637322413,,,,",ak,",,ak,explosion,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x2sqvs,ak022x2sqvs,",ak022x2sqvs,",022x2sqvs,0.61,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x2sqvs&format=geojson,,1.3,1642639175689,,ml,",origin,",,26,,"7 km ENE of Fox, Alaska",automatic,0
324,1642637268240,,,0.0446,",pr,",,pr,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022020000,pr2022020000,",pr2022020000,",2022020000,0.07,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022020000&format=geojson,,2.17,1642638225590,254,md,",origin,phase-data,",7.0,72,,"4 km SSW of Indios, Puerto Rico",reviewed,0
